Name;Version;God_Class;Lazy_Class;Complex_Class;Large_Class;Refused_Request;Data_Class;Feature_Envy;Brain_Class;Hub_Like_Dependency;Class_Cyclic_Dependency;Unhealthy_Inheritance_Hierarchy;Long_Method;Long_Parameter_List;Shotgun_Surgery;Brain_Method;Unstable_Dependency;Package_Cyclic_Dependency;Total;Distinct_Count
org.apache.cxf.jaxrs.impl.PropertyHolderFactory.ServletRequestPropertyHolder;;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;3;2
org.apache.cxf.jaxrs.provider.ServerProviderFactory;;1;0;1;1;0;0;1;0;1;0;1;12;16;3;0;0;1;38;10
org.apache.cxf.jaxrs.impl.ReaderInterceptorContextImpl;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;3;3
org.apache.cxf.jaxrs.impl.ReaderInterceptorMBR;;0;0;0;0;0;1;0;0;1;0;0;1;2;0;0;0;0;5;4
org.apache.cxf.jaxrs.impl.RequestImpl.VariantComparator;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.impl.RequestPreprocessor;;0;0;0;1;0;0;1;0;1;0;0;7;10;0;0;0;0;20;5
org.apache.cxf.jaxrs.impl.ResourceContextImpl;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;4;3
org.apache.cxf.jaxrs.lifecycle.PerRequestResourceProvider;;0;0;0;0;0;1;0;0;1;0;0;2;2;0;0;0;0;6;4
org.apache.cxf.jaxrs.impl.ResourceInfoImpl;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.impl.ResponseBuilderImpl;;1;0;0;1;0;0;1;0;1;0;0;5;9;1;0;0;0;19;7
org.apache.cxf.jaxrs.impl.RetryAfterHeaderProvider;;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;5;3
org.apache.cxf.jaxrs.impl.Rfc3986UriValidator;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.impl.RuntimeDelegateImpl;;0;0;0;0;0;1;1;0;0;0;0;3;2;0;0;0;0;7;4
org.apache.cxf.jaxrs.impl.VariantListBuilderImpl;;0;0;0;0;0;1;0;0;0;0;0;3;7;0;0;0;0;11;3
org.apache.cxf.transport.http.AbstractHTTPDestination;;1;0;1;1;0;0;1;0;0;0;0;17;25;3;0;1;1;51;9
org.apache.cxf.jaxrs.impl.tl.AbstractThreadLocalProxy;;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;4;4
org.apache.cxf.jaxrs.impl.tl.RequestDispatcherImpl;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
org.apache.cxf.jaxrs.impl.tl.ThreadLocalContextResolver;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.impl.tl.ThreadLocalHttpHeaders;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.cxf.jaxrs.impl.tl.ThreadLocalHttpServletRequest;;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3
org.apache.cxf.jaxrs.impl.tl.ThreadLocalHttpServletResponse;;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;3;3
org.apache.cxf.jaxrs.impl.tl.ThreadLocalInvocationHandler;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2
org.apache.cxf.jaxrs.impl.tl.ThreadLocalMessageContext;;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;4;4
org.apache.cxf.jaxrs.impl.tl.ThreadLocalProtocolHeaders;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.cxf.jaxrs.impl.tl.ThreadLocalProviders;;0;0;0;0;1;1;0;0;1;0;0;0;3;0;0;0;0;6;4
org.apache.cxf.jaxrs.impl.tl.ThreadLocalRequest;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.cxf.jaxrs.impl.tl.ThreadLocalSecurityContext;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.impl.tl.ThreadLocalServletConfig;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.impl.tl.ThreadLocalServletContext;;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3
org.apache.cxf.jaxrs.impl.tl.ThreadLocalUriInfo;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.cxf.jaxrs.impl.UriBuilderImpl.UriParts;;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.cxf.jaxrs.model.URITemplate;;0;0;1;1;0;0;1;0;0;0;0;8;11;4;0;2;1;29;8
org.apache.cxf.jaxrs.model.MethodInvocationInfo;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;1;5;4
org.apache.cxf.jaxrs.model.OperationResourceInfoStack;;0;1;0;0;0;0;0;0;0;0;0;;;;;2;1;4;3
org.apache.cxf.jaxrs.impl.WebApplicationExceptionMapper;;0;0;0;0;0;1;0;0;0;0;0;2;4;0;0;0;0;7;3
org.apache.cxf.jaxrs.impl.WriterInterceptorContextImpl;;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;4;3
org.apache.cxf.jaxrs.impl.WriterInterceptorMBW;;0;0;0;0;0;1;0;0;1;0;0;1;2;0;0;0;0;5;4
org.apache.cxf.jaxrs.interceptor.JAXRSDefaultFaultOutInterceptor;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;4;3
org.apache.cxf.jaxrs.interceptor.JAXRSOutInterceptor;;1;0;1;1;0;0;0;0;0;0;0;11;15;0;0;0;0;29;5
org.apache.cxf.jaxrs.interceptor.JAXRSInInterceptor;;0;0;1;1;0;0;0;0;0;0;0;5;5;0;0;0;0;12;4
org.apache.cxf.jaxrs.lifecycle.SingletonResourceProvider;;0;0;0;0;0;1;0;0;0;0;0;1;3;0;0;0;0;5;3
org.apache.cxf.jaxrs.interceptor.JAXRSOutExceptionMapperInterceptor;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.JAXRSBinding;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;2;0;5;4
org.apache.cxf.jaxrs.JAXRSInvoker;;1;0;1;1;0;0;0;0;0;0;0;12;16;0;0;2;0;33;6
org.apache.cxf.jaxrs.model.ProviderInfo;;0;0;0;0;0;1;1;0;0;0;0;2;9;1;0;2;1;17;7
org.apache.cxf.jaxrs.model.MethodDispatcher;;0;0;0;0;0;1;0;0;0;0;0;0;6;1;0;2;1;11;5
org.apache.cxf.jaxrs.model.ApplicationInfo;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;2;1;7;5
org.apache.cxf.jaxrs.model.Parameter;;0;0;0;0;0;1;1;0;0;0;0;0;8;2;0;2;1;15;6
org.apache.cxf.jaxrs.model.BeanParamInfo;;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;5;4
org.apache.cxf.jaxrs.model.BeanResourceInfo;;0;0;0;0;0;1;1;0;0;0;0;2;5;0;0;2;1;12;6
org.apache.cxf.jaxrs.model.SubresourceKey;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;1;5;4
org.apache.cxf.jaxrs.model.ClassResourceInfoComparator;;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;1;6;4
org.apache.cxf.jaxrs.model.doc.JavaDocProvider;;1;0;1;1;0;0;1;0;1;0;0;9;8;0;0;0;0;22;7
org.apache.cxf.jaxrs.model.doc.JavaDocProvider.ClassDocs;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.cxf.jaxrs.model.doc.JavaDocProvider.MethodDocs;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.cxf.jaxrs.model.FilterProviderInfo;;0;0;0;0;0;1;0;0;0;0;0;1;3;0;0;2;1;8;5
org.apache.cxf.jaxrs.model.OperationResourceInfoComparator;;0;0;0;0;0;1;0;0;1;0;0;3;3;0;0;2;1;11;6
org.apache.cxf.jaxrs.model.OperationResourceInfoComparatorBase;;0;0;1;0;0;0;0;0;0;0;0;1;4;0;0;2;1;9;5
org.apache.cxf.jaxrs.model.ResourceTypes;;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;2;1;6;5
org.apache.cxf.jaxrs.model.URITemplate.CurlyBraceTokenizer;;0;0;0;0;0;1;0;0;0;0;0;1;3;0;0;2;1;8;5
org.apache.cxf.jaxrs.model.URITemplate.Literal;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;2
org.apache.cxf.jaxrs.model.URITemplate.UriChunk;;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;2;1;7;6
org.apache.cxf.jaxrs.model.URITemplate.Variable;;0;0;0;0;1;1;0;0;0;1;0;1;3;0;0;2;1;10;7
org.apache.cxf.jaxrs.model.UserApplication;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;1;5;4
org.apache.cxf.jaxrs.model.UserOperation;;0;0;0;0;0;1;1;0;0;0;0;0;8;0;0;2;1;13;5
org.apache.cxf.jaxrs.nio.NioInputStream;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.cxf.jaxrs.nio.NioMessageBodyWriter;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;2
org.apache.cxf.jaxrs.nio.NioWriteEntity;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.cxf.jaxrs.nio.NioWriteListenerImpl;;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;5;3
org.apache.cxf.jaxrs.nio.NioOutputStream;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.cxf.jaxrs.nio.NioReadEntity;;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;4;4
org.apache.cxf.jaxrs.nio.NioReadListenerImpl;;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;4;4
org.apache.cxf.jaxrs.provider.AbstractCachingMessageProvider;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;3
org.apache.cxf.jaxrs.provider.AbstractJAXBProvider.CollectionWrapper;;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;1;6;6
org.apache.cxf.jaxrs.provider.AbstractJAXBProvider.JAXBCollectionWrapperReader;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2
org.apache.cxf.jaxrs.utils.schemas.SchemaHandler;;0;0;1;1;0;1;0;0;0;0;0;1;2;0;0;0;0;6;5
org.apache.cxf.jaxrs.utils.JAXBUtils;;0;0;0;1;0;1;0;0;0;0;0;5;7;0;0;1;1;16;6
org.apache.cxf.jaxrs.provider.AbstractResponseViewProvider;;1;0;0;1;1;0;1;0;1;0;0;8;10;0;0;0;1;24;8
org.apache.cxf.jaxrs.provider.BinaryDataProvider;;0;0;0;1;1;1;1;0;0;0;0;6;6;0;0;0;1;17;7
org.apache.cxf.jaxrs.provider.BinaryDataProvider.ReadingStreamingOutput;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2
org.apache.cxf.jaxrs.provider.CachingMessageBodyReader;;0;0;0;0;0;1;0;0;0;0;0;1;4;0;0;0;1;7;4
org.apache.cxf.jaxrs.provider.CachingMessageBodyWriter;;0;0;0;0;0;1;0;0;0;0;0;1;4;0;0;0;1;7;4
org.apache.cxf.jaxrs.provider.DataSourceProvider;;0;0;0;0;0;1;1;0;0;0;0;2;3;0;0;0;1;8;5
org.apache.cxf.jaxrs.provider.FormEncodingProvider;;0;0;0;1;1;1;1;0;1;0;0;3;7;2;0;0;1;18;9
org.apache.cxf.jaxrs.utils.multipart.AttachmentUtils;;0;0;0;1;0;0;0;0;0;0;0;8;10;0;0;0;0;19;3
org.apache.cxf.jaxrs.provider.JavaTimeTypesParamConverterProvider;;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;4;4
org.apache.cxf.jaxrs.provider.JavaTimeTypesParamConverterProvider.LocalDateConverter;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
org.apache.cxf.jaxrs.provider.JavaTimeTypesParamConverterProvider.LocalDateTimeConverter;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
org.apache.cxf.jaxrs.provider.JavaTimeTypesParamConverterProvider.LocalTimeConverter;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
org.apache.cxf.jaxrs.provider.JavaTimeTypesParamConverterProvider.OffsetDateTimeConverter;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
org.apache.cxf.jaxrs.provider.JavaTimeTypesParamConverterProvider.OffsetTimeConverter;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
org.apache.cxf.jaxrs.provider.JavaTimeTypesParamConverterProvider.ZonedDateTimeConverter;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
org.apache.cxf.jaxrs.provider.JAXBAttachmentMarshaller;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;1;5;4
org.apache.cxf.jaxrs.provider.JAXBAttachmentUnmarshaller;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;4;4
org.apache.cxf.jaxrs.provider.JAXBElementTypedProvider;;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;4;3
org.apache.cxf.jaxrs.provider.JAXRSDataBinding;;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;5;5
org.apache.cxf.jaxrs.provider.JAXRSDataBinding.MessageBodyDataReader;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;4;4
org.apache.cxf.jaxrs.provider.JAXRSDataBinding.MessageBodyDataWriter;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;4;4
org.apache.cxf.jaxrs.provider.MultipartProvider;;1;0;0;1;1;0;1;0;0;0;0;10;15;0;0;0;1;30;7
org.apache.cxf.jaxrs.provider.MultipartProvider.MessageBodyWriterDataHandler;;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;5;3
org.apache.cxf.jaxrs.provider.PrimitiveTextProvider;;0;0;0;0;0;1;0;0;1;0;0;1;4;0;0;0;1;8;5
org.apache.cxf.jaxrs.provider.ProviderCache;;0;0;0;0;0;1;0;0;0;0;0;0;6;0;0;0;1;8;3
org.apache.cxf.jaxrs.provider.ProviderFactory.AbstractPriorityComparator;;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;3
org.apache.cxf.jaxrs.provider.ProviderFactory.BindingPriorityComparator;;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;4;4
org.apache.cxf.jaxrs.provider.ProviderFactory.ClassComparator;;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;4;4
org.apache.cxf.jaxrs.provider.ProviderFactory.ContextResolverComparator;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;2
org.apache.cxf.jaxrs.provider.ProviderFactory.ContextResolverProxy;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;2
org.apache.cxf.jaxrs.provider.ProviderFactory.LazyProviderClass;;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;5;3
org.apache.cxf.jaxrs.provider.ProviderFactory.MessageBodyReaderComparator;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;2
org.apache.cxf.jaxrs.provider.ProviderFactory.MessageBodyWriterComparator;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;2
org.apache.cxf.jaxrs.provider.ProviderFactory.NameKey;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;1;5;4
org.apache.cxf.jaxrs.provider.ProviderFactory.NameKeyComparator;;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;5;5
org.apache.cxf.jaxrs.provider.ProviderFactory.NameKeyMap;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2
org.apache.cxf.jaxrs.provider.ProviderFactory.ParamConverterProviderComparator;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;2
org.apache.cxf.jaxrs.provider.ProviderFactory.PriorityBasedClassComparator;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
org.apache.cxf.jaxrs.provider.ProviderFactory.ProviderInfoClassComparator;;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;4;4
org.apache.cxf.jaxrs.provider.SourceProvider;;0;0;1;1;0;1;1;0;0;0;0;4;2;0;0;0;1;11;7
org.apache.cxf.jaxrs.provider.StringTextProvider;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;4;4
org.apache.cxf.jaxrs.provider.RequestDispatcherProvider;;0;0;1;1;0;1;1;0;0;0;0;5;5;0;0;0;1;15;7
org.apache.cxf.jaxrs.provider.RequestDispatcherProvider.HttpServletRequestFilter;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;1;5;4
org.apache.cxf.jaxrs.provider.ServerProviderFactory.ExceptionProviderInfoComparator;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;2
org.apache.cxf.jaxrs.provider.ServerProviderFactory.ServerConfigurationImpl;;0;0;0;1;0;1;0;0;0;0;1;5;4;0;0;0;1;13;6
org.apache.cxf.jaxrs.provider.ServerProviderFactory.ServerFeatureContextConfigurable;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2
org.apache.cxf.jaxrs.provider.StreamingResponseProvider.StreamingResponseWriter;;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;5;3
org.apache.cxf.jaxrs.provider.XPathProvider;;0;0;0;0;0;1;1;0;0;0;0;1;2;0;0;0;1;6;5
org.apache.cxf.jaxrs.provider.XSLTJaxbProvider;;1;0;0;1;0;0;1;0;0;0;0;13;22;0;0;0;1;39;6
org.apache.cxf.jaxrs.provider.XSLTJaxbProvider.TemplatesImpl;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;1;5;4
org.apache.cxf.jaxrs.security.ClaimsAuthorizingFilter;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;3;3
org.apache.cxf.rt.security.claims.ClaimBean;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;4;4
org.apache.cxf.rt.security.claims.interceptor.ClaimsAuthorizingInterceptor;;0;0;1;1;0;1;0;0;0;0;1;5;7;0;0;0;0;16;6
org.apache.cxf.jaxrs.security.JAASAuthenticationFilter;;0;0;0;1;0;1;1;0;0;0;0;2;1;0;0;0;0;6;5
org.apache.cxf.jaxrs.security.KerberosAuthenticationFilter;;0;0;0;1;0;1;1;0;0;0;0;3;6;0;0;0;0;12;5
org.apache.cxf.jaxrs.security.KerberosAuthenticationFilter.KerberosPrincipal;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.security.KerberosAuthenticationFilter.KerberosSecurityContext;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.security.KerberosAuthenticationFilter.ValidateServiceTicketAction;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.security.KerberosAuthOutInterceptor;;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;4;4
org.apache.cxf.transport.http.auth.AbstractSpnegoAuthSupplier;;0;0;0;1;0;1;1;0;0;0;0;4;5;0;0;0;0;12;5
org.apache.cxf.jaxrs.security.SimpleAuthorizingFilter;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
org.apache.cxf.jaxrs.servlet.CXFJaxrsRuntimeDelegateServlet;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.cxf.jaxrs.servlet.CXFNonSpringJaxrsServlet;;1;0;0;1;0;0;1;0;0;1;0;17;21;0;0;0;0;42;6
org.apache.cxf.jaxrs.servlet.CXFNonSpringJaxrsServlet.ApplicationImpl;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.cxf.transport.servlet.CXFNonSpringServlet;;0;0;0;1;0;1;0;0;0;0;0;5;8;0;0;0;1;16;5
org.apache.cxf.jaxrs.spring.AbstractJaxrsClassesScanServer;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2
org.apache.cxf.jaxrs.spring.AbstractSpringConfigurationFactory;;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;3;2
org.apache.cxf.jaxrs.spring.JAXRSServerFactoryBeanDefinitionParser;;0;0;0;1;0;0;0;0;0;0;0;4;3;0;0;0;0;8;3
org.apache.cxf.jaxrs.spring.AbstractSpringComponentScanServer;;0;0;0;1;1;0;1;0;0;0;0;4;11;0;0;0;0;18;5
org.apache.cxf.jaxrs.spring.SpringResourceFactory;;0;0;0;1;0;1;1;0;1;0;0;2;3;0;0;0;0;9;6
org.apache.cxf.jaxrs.spring.JaxRsConfig;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.cxf.jaxrs.spring.JAXRSServerFactoryBeanDefinitionParser.SpringJAXRSServerFactoryBean;;0;0;0;1;0;1;1;0;0;1;0;2;1;0;0;0;0;7;6
org.apache.cxf.jaxrs.spring.NamespaceHandler;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.spring.SpringComponentScanServer;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.spring.SpringJaxrsClassesScanServer;;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2
org.apache.cxf.jaxrs.springmvc.SpringViewResolverProvider;;0;0;0;0;0;0;0;0;0;0;0;3;5;0;0;0;0;8;2
org.apache.cxf.jaxrs.utils.AccumulatingIntersector;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;4;4
org.apache.cxf.jaxrs.utils.SpecExceptions;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;1;1;6;5
org.apache.cxf.transport.http.Headers;;0;0;1;1;0;0;0;0;0;0;0;15;21;1;0;1;1;41;7
org.apache.cxf.transport.servlet.BaseUrlHelper;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;3;3
org.apache.cxf.jaxrs.utils.ParameterizedCollectionType;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;4;4
org.apache.cxf.jaxrs.utils.JAXRSServerFactoryCustomizationUtils;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3
org.apache.cxf.jaxrs.utils.JAXRSUtils.LazyLoadedClass;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;4;4
org.apache.cxf.jaxrs.utils.JAXRSUtils.ParamTuple;;0;1;0;0;0;0;0;0;0;0;0;;;;;1;1;3;3
org.apache.cxf.jaxrs.utils.NonAccumulatingIntersector;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;3
org.apache.cxf.jaxrs.utils.multipart.MultipartReadException;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.cxf.jaxrs.validation.JAXRSBeanValidationFeature;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.validation.JAXRSBeanValidationFeature.Portable;;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;3;3
org.apache.cxf.jaxrs.validation.JAXRSBeanValidationOutInterceptor;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;3;3
org.apache.cxf.jaxrs.validation.JAXRSBeanValidationInInterceptor;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;3;3
org.apache.cxf.jaxrs.validation.ValidationUtils;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2
org.apache.cxf.jaxrs.validation.JAXRSBeanValidationInvoker;;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;4;3
org.apache.cxf.jaxrs.validation.JAXRSParameterNameProvider;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.validation.ValidationExceptionMapper;;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;3;2
org.apache.cxf.jaxrs.AbstractCustomer;;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;4;3
org.apache.cxf.jaxrs.BaseApi;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.BaseRequest;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.BaseResponse;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.Customer;;0;0;0;1;1;0;1;0;0;0;0;2;3;1;0;2;0;11;7
org.apache.cxf.jaxrs.Customer.ABean;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.Customer.CustomerBean;;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;2;0;5;4
org.apache.cxf.jaxrs.Customer.CustomerBeanAdapter;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.Customer.CustomerBeanAdapter2;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.Customer.CustomerBeanAdapter3;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.Customer.CustomerStringAdapter;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.Customer.MyType;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.Customer.Query;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.SimpleFactory;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.Customer2;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.CustomerApplication;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.CustomerParameterHandler;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.CustomerServiceRequest;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.CustomerServiceResponse;;0;1;0;0;0;0;0;0;0;0;0;;;;;2;0;3;2
org.apache.cxf.jaxrs.CustomerServiceResource;;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;5;4
org.apache.cxf.jaxrs.CustomizedApi;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.DefaultMethodResource;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.cxf.jaxrs.ext.form.FormTest;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.cxf.jaxrs.ext.MessageContextImplTest;;0;0;0;1;0;1;0;0;0;0;0;9;1;0;0;1;0;13;5
