Name;Version;God_Class;Lazy_Class;Complex_Class;Large_Class;Refused_Request;Data_Class;Feature_Envy;Brain_Class;Hub_Like_Dependency;Class_Cyclic_Dependency;Unhealthy_Inheritance_Hierarchy;Long_Method;Long_Parameter_List;Shotgun_Surgery;Brain_Method;Unstable_Dependency;Package_Cyclic_Dependency;Total;Distinct_Count
org.apache.solr.common.util.NamedList;;1;0;0;1;0;0;0;0;0;0;0;8;30;21;0;0;1;62;6
org.apache.solr.bench.generators.RandomDataHistogram;;0;0;0;1;0;0;0;0;0;0;0;6;5;0;0;0;0;12;3
org.apache.solr.bench.generators.RandomDataHistogram.Bucket;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.generators.RandomDataHistogram.Counts;;0;0;0;0;0;1;0;0;0;1;0;3;3;0;0;0;0;8;4
org.apache.solr.bench.generators.RandomDataHistogram.Counts.Surrogate;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.generators.RandomDataHistogram.ParseNumberException;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.generators.Tracker;;0;0;1;0;0;1;0;0;0;1;0;2;3;0;0;0;0;8;5
org.apache.solr.bench.generators.SolrDescribingGenerator;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.generators.StringsDSL;;0;0;0;1;0;1;1;0;1;0;0;2;3;0;0;0;0;9;6
org.apache.solr.bench.generators.Strings;;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;4;2
org.apache.solr.bench.generators.StringsDSL.RealisticUnicodeGeneratorBuilder;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.generators.StringsDSL.StringGeneratorBuilder;;0;0;0;0;0;1;0;0;1;0;0;1;2;0;0;0;0;5;4
org.apache.solr.bench.generators.StringsDSL.WordListGeneratorBuilder;;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3;3
org.apache.solr.bench.generators.StringsDSL.WordListStringSolrGen;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.bench.index.CloudIndexing;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
org.apache.solr.bench.index.CloudIndexing.BenchState;;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;2
org.apache.solr.bench.MiniClusterState;;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;5;5
org.apache.solr.client.solrj.request.UpdateRequest;;1;0;1;1;0;0;1;0;0;0;0;3;20;7;1;2;0;37;9
org.apache.solr.bench.MiniClusterState.MiniClusterBenchState;;0;0;0;1;0;1;1;0;1;0;0;8;10;0;0;0;0;22;6
org.apache.solr.client.solrj.SolrRequest;;0;0;0;1;0;1;1;0;0;0;0;0;20;10;0;0;0;33;5
org.apache.solr.client.solrj.SolrClient;;1;0;0;1;0;0;1;0;0;0;0;2;41;15;0;0;0;61;6
org.apache.solr.bench.lifecycle.SolrStartup;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.solr.bench.lifecycle.SolrStartup.PerThreadState;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;2
org.apache.solr.client.solrj.request.CoreAdminRequest;;0;0;0;1;0;1;1;0;0;0;0;2;13;2;0;2;0;22;7
org.apache.solr.client.solrj.response.CoreAdminResponse;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.solr.embedded.JettyConfig;;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;2;0;7;4
org.apache.solr.embedded.JettySolrRunner;;1;0;0;1;0;0;1;0;0;0;0;8;21;9;0;2;0;43;7
org.apache.solr.client.solrj.request.CoreAdminRequest.Create;;0;0;1;1;0;1;1;0;1;0;0;1;4;1;0;2;0;13;9
org.apache.solr.client.solrj.response.SolrResponseBase;;0;0;0;0;1;1;0;0;0;0;0;1;5;5;0;0;0;13;5
org.apache.solr.embedded.JettyConfig.Builder;;0;0;0;0;0;1;1;0;0;0;0;0;7;1;0;2;0;12;5
org.apache.solr.client.solrj.SolrQuery;;1;0;0;1;1;0;1;0;0;0;0;8;38;10;0;0;0;60;7
org.apache.solr.client.solrj.SolrServerException;;0;0;0;0;0;1;0;0;0;0;0;0;3;1;0;0;0;5;3
org.apache.solr.client.solrj.impl.Http2SolrClient;;1;0;1;1;0;0;1;0;0;0;0;13;19;0;0;1;0;37;7
org.apache.solr.client.solrj.request.CollectionAdminRequest;;1;0;0;1;1;0;1;0;0;0;0;2;48;19;0;2;0;75;8
org.apache.solr.client.solrj.request.QueryRequest;;0;0;0;0;0;1;0;0;0;0;0;0;4;2;0;2;0;9;4
org.apache.solr.cloud.MiniSolrCloudCluster;;1;0;1;1;0;0;1;0;0;0;0;16;36;21;0;4;0;81;8
org.apache.solr.common.params.ModifiableSolrParams;;0;0;0;0;0;1;0;0;0;0;0;2;14;12;0;0;0;29;4
org.apache.solr.common.util.IOUtils;;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;4;4
org.apache.solr.util.SolrTestNonSecureRandomProvider;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;2
org.apache.solr.client.solrj.request.CollectionAdminRequest.Create;;0;0;0;1;0;1;1;0;0;0;0;3;17;5;0;2;0;30;7
org.apache.solr.cloud.MiniSolrCloudCluster.Builder;;0;0;0;1;0;1;1;0;0;0;0;2;7;4;0;4;0;20;7
org.apache.solr.cloud.ZkTestServer;;1;0;0;1;0;0;1;0;0;0;0;8;18;6;0;4;0;39;7
org.apache.solr.client.solrj.impl.Http2SolrClient.Builder;;0;0;0;1;0;1;1;0;0;0;0;3;4;1;0;1;0;12;7
org.apache.solr.client.solrj.impl.HttpSolrClientBuilderBase;;0;0;0;0;0;1;1;0;0;0;0;0;11;5;0;1;0;19;5
org.apache.solr.client.solrj.request.AbstractUpdateRequest;;0;0;0;0;0;1;1;0;0;0;0;0;13;5;0;2;0;22;5
org.apache.solr.bench.search.FilterCache;;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1
org.apache.solr.bench.search.FilterCache.BenchState;;0;0;0;0;0;1;1;0;0;1;0;2;1;0;0;0;0;6;5
org.apache.solr.client.solrj.request.CollectionAdminRequest.Reload;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2
org.apache.solr.bench.search.JsonFaceting;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
